,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Temperatura (°C),Punto de rocío (°C),Humedad (%),Velocidad del viento (m/s),Presión (hPa),Ráfaga de viento (m/s)
2015-07-15,2,831954.54,129157.84999999999,1209346.15927,32697.931470000003,2073998.63074,35.97222222222222,13.287037037037038,26.0,3.85572,969.3823574166667,11.176
2015-07-16,3,815500.53,132837.9,1185271.5557,32630.52514,2033402.61084,36.68981481481482,10.925925925925926,22.125,3.1106533333333335,969.8479860416666,9.38784
2015-07-17,4,813029.4299999999,101700.99,1199227.64476,31965.25397,2044222.32873,34.28240740740741,15.462962962962962,33.291666666666664,4.228253333333334,970.1442951666667,9.83488
2015-07-18,5,682754.76,96381.53,1036621.82268,32809.29845,1752185.88113,30.64814814814815,18.10185185185185,48.875,3.5204400000000002,972.8534071666667,12.96416
2015-07-19,6,673995.78,112435.53,1023950.45855,32612.940880000002,1730559.17943,30.300925925925927,18.63425925925926,52.083333333333336,2.8126266666666666,975.237990125,0.0
2015-07-20,0,790998.95,123046.3,1220175.91669,33489.223170000005,2044664.08986,33.65740740740741,16.180555555555554,36.083333333333336,2.794,972.6699777083332,8.9408
2015-07-21,1,818751.13,126019.43,1196770.35203,32970.4875,2048491.96953,35.50925925925926,13.888888888888888,28.541666666666668,2.9057600000000003,968.6627495416666,0.0
2015-07-22,2,780445.86,145016.62,1069200.39157,34251.20777,1883897.45934,35.648148148148145,7.5,18.541666666666668,2.8685066666666668,968.5216499583333,9.83488
2015-07-23,3,778020.9,149668.23,1089929.16753,34731.84421,1902681.91174,34.81481481481482,7.8009259259259265,19.416666666666668,2.06756,972.0068096666668,0.0
2015-07-24,4,812823.48,117498.73,1187395.78853,33199.08288,2033418.35141,34.24768518518518,14.722222222222221,33.0625,3.3062333333333336,973.4813003125,8.9408
2015-07-25,5,723667.64,117661.28,978504.62863,35983.25738,1738155.52601,36.78240740740741,3.7268518518518516,14.458333333333334,3.5018133333333332,970.7086935000001,9.83488
2015-07-26,6,687341.08,109793.79,961284.09534,35142.14361,1683767.31895,36.504629629629626,2.8935185185185186,13.041666666666666,3.8370933333333332,968.0983512083334,9.83488
2015-07-27,0,787033.5,132089.12,1166279.08747,32985.141050000006,1986297.72852,36.2962962962963,11.226851851851853,22.291666666666668,3.650826666666667,968.295890625,0.0
2015-07-28,1,823560.57,99706.98,1217226.24396,32800.50632,2073587.32028,35.879629629629626,13.472222222222221,26.833333333333332,3.68808,969.4670171666667,20.56384
2015-07-29,2,825227.85,85170.99,1227025.48521,35027.84592,2087281.18113,33.35648148148148,16.319444444444446,36.166666666666664,4.0792399999999995,973.036836625,14.30528
2015-07-30,3,827998.37,125789.44,1218035.08362,34556.00161,2080589.45523,34.88425925925926,15.185185185185185,32.25,3.1106533333333335,973.4601353749999,0.0
2015-07-31,4,827788.37,98321.41,1229605.38056,33714.88784,2091108.6384,33.7962962962963,16.921296296296294,40.458333333333336,3.613573333333333,972.9380669166667,15.6464
2015-08-01,5,765174.16,122632.86,1087631.33558,33005.65602,1885811.1516,33.0787037037037,18.703703703703706,46.125,2.34696,970.6381437083332,0.0
2015-08-02,6,733633.68,130528.58,1088479.03809,33260.627790000006,1855373.34588,36.01851851851852,14.004629629629628,29.666666666666668,3.6694533333333332,968.1265711249999,10.28192
2015-08-03,0,792051.35,127595.5,1208144.92792,34154.494340000005,2034350.77226,37.245370370370374,10.532407407407407,21.541666666666668,2.924386666666667,968.2394507916666,9.38784
2015-08-04,1,778601.15,124178.83,1178296.04341,32832.74413000001,1989729.93754,38.00925925925926,8.518518518518517,17.75,3.2596666666666665,969.3118076249999,8.9408
2015-08-05,2,729086.27,125268.6,1185229.91442,32695.000760000003,1947011.18518,38.56481481481482,7.916666666666667,15.916666666666666,2.998893333333333,969.8762059583332,11.176
2015-08-06,3,767456.23,65430.37,1272371.4675,32897.219750000004,2072724.91725,36.504629629629626,14.25925925925926,27.208333333333332,2.719493333333333,969.3118076249999,0.0
2015-08-07,4,751314.8200000001,88772.4,1295870.33817,34995.60811,2082180.76628,33.47222222222222,17.24537037037037,40.875,3.9116,968.3946603333334,14.30528
2015-08-08,5,770282.98,129756.26,1142343.37023,33758.848490000004,1946385.19872,32.63888888888889,18.587962962962962,46.583333333333336,2.421466666666667,969.7774362499999,0.0
2015-08-09,6,742735.34,126269.41,1155060.7015499999,32929.45756,1930725.49911,35.69444444444445,15.972222222222221,32.458333333333336,2.9802666666666666,969.8762059583333,13.4112
2015-08-10,0,761296.49,104250.28,1309061.40939,33137.537970000005,2103495.43736,35.11574074074074,15.416666666666666,31.916666666666668,2.775373333333333,969.989085625,0.0
2015-08-11,1,765848.84,55415.63,1244821.048,33694.37287000001,2044364.2608699999,32.476851851851855,17.430555555555554,42.375,3.1665333333333336,970.8074632083334,17.43456
2015-08-12,2,807654.52,120439.41,1252303.35999,33624.03583,2093581.91582,34.3287037037037,16.435185185185187,38.625,2.5518533333333333,972.9662868333334,0.0
2015-08-13,3,821696.25,125698.84,1297453.86742,33231.32069,2152381.43811,38.1712962962963,13.356481481481481,25.625,2.5704800000000003,971.3154217083334,7.59968
2015-08-14,4,839230.73,118266.8,1327362.29474,32522.088870000003,2199115.11361,39.791666666666664,12.777777777777779,21.041666666666668,2.8871333333333333,970.1725150833332,7.15264
2015-08-15,5,764291.67,102430.78,1271493.09675,32610.01017,2068394.77692,39.81481481481482,12.38425925925926,20.5,2.40284,969.1989279583332,0.0
2015-08-16,6,744337.44,109130.29,1323013.73526,33049.61667,2100400.79193,38.98148148148148,14.976851851851853,25.083333333333332,3.85572,968.7615192499999,9.38784
2015-08-17,0,830522.69,111460.08,1504391.5448399999,32445.890410000004,2367360.12525,37.31481481481482,16.550925925925927,29.583333333333332,5.0478266666666665,968.4511001666666,10.72896
2015-08-18,1,793497.76,111920.17,1268144.52588,33879.007600000004,2095521.29348,35.97222222222222,12.199074074074074,24.375,3.8743466666666664,968.0278014166666,10.72896
2015-08-19,2,820206.16,115001.64,1204155.84101,34277.584160000006,2058639.58517,36.01851851851852,11.481481481481481,23.125,3.147906666666667,967.6891624166666,9.38784
2015-08-20,3,943988.46,121330.92,1387733.74511,35640.364310000004,2367362.56942,36.40046296296296,14.918981481481481,28.458333333333332,3.2689800000000004,967.9360866874999,8.9408
2015-08-21,4,941155.065,115137.15,1426688.1777899999,35312.12479,2403155.36758,36.226851851851855,16.921296296296294,32.5,3.3341733333333337,968.465210125,9.83488
2015-08-22,5,892093.7999999999,124254.76,1301392.02817,35798.622650000005,2229284.45082,35.78703703703704,16.064814814814813,32.041666666666664,3.5204400000000002,969.9608657083332,0.0
2015-08-23,6,837899.52,116744.17,1226753.79696,35953.950280000005,2100607.26724,35.601851851851855,15.694444444444445,31.791666666666668,2.775373333333333,971.3295316666666,0.0
2015-08-24,0,933877.915,109565.17,1410204.456,37310.86901,2381393.24001,35.949074074074076,14.837962962962964,29.541666666666668,3.2037866666666663,971.512961125,0.0
2015-08-25,1,955483.95,71659.09,1425170.5922899998,38389.370290000006,2419043.91258,32.03703703703704,18.981481481481485,47.708333333333336,3.1851599999999998,972.82518725,13.85824
2015-08-26,2,954983.375,119295.07,1381579.34681,38251.62692,2374814.3487299997,34.46759259259259,16.36574074074074,35.708333333333336,2.9802666666666666,973.1920461666667,0.0
2015-08-27,3,950593.59,93991.54000000001,1403733.1056600001,37738.75267,2392065.44833,33.88888888888889,17.337962962962962,40.0,3.147906666666666,972.8534071666667,16.54048
2015-08-28,4,920123.68,119283.48,1311026.18144,38081.64574000001,2269231.50718,34.675925925925924,15.625,36.125,2.160693333333333,970.5111540833333,0.0
2015-08-29,5,880063.98,113638.36,1263297.78335,37466.19664,2180827.95999,36.18055555555556,15.324074074074074,31.458333333333332,2.68224,969.1707080416667,12.96416
2015-08-30,6,842230.76,119093.22,1251125.58703,37050.035820000005,2130406.38285,34.351851851851855,17.01388888888889,38.75,3.6694533333333332,969.0013885416666,13.85824
2015-08-31,0,923642.15,117247.92,1468392.90447,37428.09741,2429463.15188,33.280423280423285,14.097222222222221,35.0,3.594946666666667,969.5093470416667,27.26944
2015-09-01,1,918996.91,104768.79,1334020.1164199999,40959.602960000004,2293976.62938,26.909722222222225,9.86111111111111,32.625,1.7509066666666666,971.3859715,0.0
2015-09-02,2,896580.09,86824.07,1230332.66099,40807.206040000005,2167719.9570299997,33.42592592592593,14.120370370370368,33.208333333333336,2.68224,971.174322125,11.62304
2015-09-03,3,873035.74,82682.07,1160064.79466,40660.67054,2073761.2052,30.53240740740741,14.88425925925926,41.291666666666664,4.0792399999999995,969.8762059583333,19.22272
2015-09-04,4,852223.66,104180.37,1146690.94495,40739.79971,2039654.40466,29.86111111111111,16.689814814814813,46.958333333333336,3.1851599999999998,969.4670171666667,9.38784
2015-09-05,5,816615.76,97873.21,1107271.10766,39922.13162000001,1963808.9992799999,30.48611111111111,17.777777777777775,47.395833333333336,4.041986666666667,971.0261675625001,9.83488
2015-09-06,6,789106.12,121282.27,1093800.78664,38767.431880000004,1921674.33852,33.657407407407405,15.717592592592593,35.666666666666664,2.3283333333333336,971.3577515833334,8.04672
2015-09-07,0,748780.53,52224.96,1071973.33505,38776.224010000005,1859530.0890600001,33.541666666666664,15.578703703703704,34.166666666666664,2.2724533333333334,970.1442951666667,0.0
2015-09-08,1,915958.1,93428.45,1270356.36718,39488.38654000001,2225802.85372,34.53703703703704,14.444444444444445,31.333333333333332,2.8126266666666666,969.5516769166666,10.72896
2015-09-09,2,929832.59,54793.26,1296701.22942,39857.656,2266391.47542,31.78240740740741,17.708333333333332,43.583333333333336,3.147906666666667,970.7792432916667,10.28192
2015-09-10,3,929274.55,51268.83,1283617.14534,40865.82024,2253757.51558,31.087962962962962,17.824074074074073,45.4375,3.5670066666666664,972.1620192083333,10.72896
2015-09-11,4,896628.88,121170.7,1200699.29824,41021.14787,2138349.32611,31.990740740740744,16.203703703703702,41.708333333333336,2.68224,971.7387204583333,0.0
2015-09-12,5,869011.02,111920.7,1151012.98625,39828.348900000005,2059852.35515,34.86111111111111,14.745370370370372,31.333333333333332,2.6636133333333336,971.0473324999999,9.83488
2015-09-13,6,815696.62,104140.65,1128557.89084,40165.38055,1984419.89139,33.86574074074074,14.328703703703704,32.875,3.092026666666667,968.4511001666666,12.96416
2015-09-14,0,903472.65,117506.06999999999,1319332.94857,41897.43016,2264703.02873,29.189814814814813,19.14351851851852,57.875,3.092026666666667,968.5216499583333,7.15264
2015-09-15,1,906112.0700000001,107884.35,1239803.41444,41525.22999,2187440.71443,30.87962962962963,16.52777777777778,45.083333333333336,2.924386666666667,970.0737453749999,7.59968
2015-09-16,2,879085.03,116966.61,1139541.27082,42515.80997,2061142.1107899998,31.22685185185185,13.541666666666666,35.291666666666664,3.818466666666667,971.3295316666666,9.38784
2015-09-17,3,854903.72,123444.74,1080774.52204,42931.97079000001,1978610.2128299999,30.972222222222225,12.152777777777779,32.75,1.9930533333333333,970.2712847916667,0.0
2015-09-18,4,835392.55,120344.03,1031008.12796,43166.42759,1909567.10555,31.759259259259256,9.097222222222223,26.625,1.7695333333333334,968.6909694583333,7.15264
2015-09-19,5,776614.02,107484.65,993830.6595300001,44403.187210000004,1814847.86674,32.708333333333336,7.106481481481481,21.166666666666668,2.7567466666666665,968.0278014166666,10.28192
2015-09-20,6,793228.89,108558.18,1116137.67568,41531.09141,1950897.6570899999,33.63425925925926,13.888888888888888,31.583333333333332,3.24104,969.565786875,0.0
2015-09-21,0,877097.29,30958.27,1330930.78362,43125.397650000006,2251153.47127,28.75,19.560185185185187,58.125,3.40868,968.634529625,9.38784
2015-09-22,1,878666.72,92330.9,1183679.62082,44488.177800000005,2106834.51862,26.574074074074073,18.287037037037035,62.083333333333336,2.9430133333333335,971.63995075,0.0
2015-09-23,2,849977.8200000001,120327.1,1087054.65309,44529.207740000005,1981561.68083,28.819444444444443,15.671296296296296,47.958333333333336,1.5460133333333335,971.2025420416667,0.0
2015-09-24,3,838852.28,87155.94,1116349.9266300001,42940.76292,1998142.96955,32.62731481481482,14.085648148148147,35.6875,2.1048133333333334,970.3347796041667,0.0
2015-09-25,4,834554.105,93126.83,1067899.62912,38867.07602,1941320.81014,33.53009259259259,11.979166666666666,28.291666666666668,4.125806666666667,971.4141914166667,10.72896
2015-09-26,5,821030.83,108897.03,1040267.47454,38615.034960000005,1899913.3395,33.84259259259259,10.902777777777779,25.875,3.3341733333333337,970.0455254583334,9.38784
2015-09-27,6,764219.22,103998.36,984142.37963,38638.48064,1787000.08027,33.63425925925926,9.837962962962964,23.75,2.3097066666666666,968.5216499583333,0.0
2015-09-28,0,854103.8200000001,105725.67,1152717.39479,38702.956260000006,2045524.17105,33.00925925925926,11.550925925925926,27.75,2.3097066666666666,969.1283781666666,0.0
2015-09-29,1,877404.71,105134.69,1133693.41424,38204.73556,2049302.8598,33.032407407407405,11.481481481481481,28.333333333333332,2.01168,969.0860482916665,0.0
2015-09-30,2,862175.16,100375.81,1112328.51849,39544.07003,2014047.74852,33.449074074074076,9.166666666666666,24.75,2.45872,969.0437184166667,0.0
2015-10-01,3,848024.02,103498.20999999999,1078487.38177,38720.54052,1965231.9422900002,33.26388888888889,6.041666666666667,19.791666666666668,3.2224133333333334,969.7915462083333,0.0
2015-10-02,4,794833.51,104088.66,963077.3433000001,41525.22999,1799436.08329,30.570987654320987,5.262345679012346,21.48611111111111,3.284502222222222,967.5104362777778,0.0
2015-10-03,5,708193.5,113206.52,804905.01625,45405.49003,1558504.00628,28.02854938271605,2.7469135802469133,21.243055555555554,2.1917377777777776,962.4284996180555,0.0
2015-10-04,6,707973.08,94513.57,836978.01639,41469.546500000004,1586420.64289,28.449074074074076,10.277777777777777,34.5,5.4389866666666675,963.6537143333334,13.4112
2015-10-05,0,770293.37,88744.81,927753.50972,43386.230840000004,1741433.11056,26.134259259259263,13.078703703703704,45.25,4.507653333333333,970.7228034583333,14.30528
2015-10-06,1,754494.4,44442.22,791915.43396,47832.11791,1594241.95187,21.145833333333332,15.266203703703704,70.125,2.9616400000000005,975.0968905416667,9.83488
2015-10-07,2,733340.86,109922.05,780338.77125,46032.66197,1559712.29322,22.800925925925924,13.726851851851853,59.791666666666664,1.5832666666666668,974.984010875,0.0
2015-10-08,3,754553.22,114036.1,831777.35815,43559.14273,1629889.72088,26.064814814814813,12.222222222222221,45.5,1.695026666666667,973.290815875,0.0
2015-10-09,4,762234.66,113385.44,915559.93004,42392.72015000001,1720187.31019,29.050925925925924,10.671296296296298,33.875,3.5018133333333332,974.7300316249999,12.51712
2015-10-10,5,734098.3,81624.16,868160.86383,42000.00501,1644259.16884,29.328703703703706,11.458333333333334,33.75,1.9185466666666666,975.7177287083333,0.0
2015-10-11,6,694270.66,95677.31999999999,863789.72521,40789.62178,1598850.00699,30.069444444444446,11.712962962962964,33.8125,2.2352000000000003,973.3966405625,0.0
2015-10-12,0,744754.52,96169.83,979625.10966,41844.67738,1766224.3070399999,30.0,12.222222222222221,34.583333333333336,1.7136533333333333,973.4742453333333,0.0
2015-10-13,1,782249.29,93624.26000000001,974358.96488,41621.94342,1798230.1983,30.115740740740744,12.326388888888891,34.75,1.8626666666666667,975.2591550624999,0.0
2015-10-14,2,824504.66,94585.28,1018974.50144,40789.62178,1884268.78322,30.949074074074073,11.805555555555555,32.208333333333336,2.01168,972.8957370416666,0.0
2015-10-15,3,808588.55,58628.39,963258.25778,40842.374560000004,1812689.1823399998,30.162037037037038,9.953703703703704,29.25,2.68224,970.835683125,0.0
2015-10-16,4,786362.9400000001,51603.18,940789.30539,41662.97336,1768815.21875,27.685185185185187,13.217592592592593,43.5,4.004733333333333,971.7810503333334,10.72896
2015-10-17,5,729654.83,58335.72,829645.1769,42553.9092,1601853.9161,26.64351851851852,14.328703703703704,48.25,3.9488533333333335,972.4442183750001,9.83488
2015-10-18,6,698980.4400000001,71460.11,848856.71906,43204.52682000001,1591041.68588,25.671296296296294,16.15740740740741,57.875,3.2596666666666665,971.6540607083333,0.0
2015-10-19,0,770158.42,95032.3,957946.07547,43330.54735,1771435.0428199999,25.23148148148148,16.527777777777775,61.916666666666664,1.9371733333333332,970.4406042916667,0.0
2015-10-20,1,756347.32,62429.22,812286.60136,45393.767190000006,1614027.68855,23.333333333333332,13.587962962962962,55.333333333333336,2.9057600000000003,968.5357599166667,12.96416
2015-10-21,2,700171.97,67689.62,670518.12503,50891.77915,1421581.87418,20.787037037037038,11.944444444444445,58.583333333333336,2.9057600000000003,971.0332225416665,8.04672
2015-10-22,3,683961.37,107590.48,650093.56957,50765.75862000001,1384820.69819,21.087962962962965,10.578703703703704,53.0,1.89992,972.7828573749999,0.0
2015-10-23,4,697105.2,99469.03,703836.03766,49581.751780000006,1450522.98944,23.125,10.995370370370368,48.625,1.62052,972.5429880833334,0.0
2015-10-24,5,677566.62,100468.97,695851.18154,47958.13844,1421375.93998,25.300925925925924,7.337962962962963,35.083333333333336,2.1420666666666666,972.528878125,0.0
